Invoice ID,Branch,City,Customer type,Gender,Product Line,Unit Price,Quantity Sold,Sales Before Tax,Tax 5%,Total Sales,Date,Time,Payment Method,Rating,Year,Month Name,Day Name
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,186.62,9.33,195.95,2019-03-25,5:53:00 PM,Cash,6.3,2019,March,Monday
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,88.45,1,88.45,4.42,92.87,2019-02-25,4:36:00 PM,Credit card,9.5,2019,February,Monday
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,193.44,9.67,203.11,2019-01-28,8:54:00 PM,Ewallet,9.8,2019,January,Monday
387-49-4215,B,Mandalay,Member,Female,Sports and travel,48.5,3,145.5,7.28,152.78,2019-01-08,12:50:00 PM,Cash,6.7,2019,January,Tuesday
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,504.3,25.22,529.52,2019-01-29,10:48:00 AM,Credit card,7.7,2019,January,Tuesday
291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,5,306.45,15.32,321.77,2019-03-29,2:28:00 PM,Cash,7.0,2019,March,Friday
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,95.7,4.79,100.49,2019-02-09,5:15:00 PM,Credit card,5.1,2019,February,Saturday
347-72-6115,B,Mandalay,Member,Female,Sports and travel,90.74,7,635.18,31.76,666.94,2019-01-16,6:03:00 PM,Credit card,6.2,2019,January,Wednesday
209-61-0206,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,214.55,10.73,225.28,2019-01-05,5:29:00 PM,Ewallet,6.1,2019,January,Saturday
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.28,7,379.96,19.0,398.96,2019-01-27,6:05:00 PM,Ewallet,9.3,2019,January,Sunday
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,696.85,34.84,731.69,2019-03-14,12:07:00 PM,Cash,7.6,2019,March,Thursday
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,408.73,20.44,429.17,2019-02-23,7:49:00 PM,Credit card,8.2,2019,February,Saturday
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,51.47,2.57,54.04,2019-03-18,3:52:00 PM,Ewallet,8.5,2019,March,Monday
425-85-2085,B,Mandalay,Member,Male,Health and beauty,54.86,5,274.3,13.72,288.02,2019-03-29,4:48:00 PM,Ewallet,9.8,2019,March,Friday
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,196.95,9.85,206.8,2019-01-22,8:46:00 PM,Credit card,8.7,2019,January,Tuesday
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,69.46,3.47,72.93,2019-03-01,6:14:00 PM,Ewallet,9.7,2019,March,Friday
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,359.6,17.98,377.58,2019-01-17,3:05:00 PM,Credit card,4.3,2019,January,Thursday
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,137.13,6.86,143.99,2019-03-26,10:34:00 AM,Credit card,7.7,2019,March,Tuesday
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,499.02,24.95,523.97,2019-03-20,11:23:00 AM,Cash,7.3,2019,March,Wednesday
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,6,224.64,11.23,235.87,2019-02-06,1:55:00 PM,Credit card,5.9,2019,February,Wednesday
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,125.74,6.29,132.03,2019-01-01,11:43:00 AM,Cash,5.0,2019,January,Tuesday
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,490.26,24.51,514.77,2019-01-27,2:36:00 PM,Credit card,8.0,2019,January,Sunday
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,457.05,22.85,479.9,2019-02-25,4:03:00 PM,Ewallet,7.1,2019,February,Monday
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,156.84,7.84,164.68,2019-01-16,8:03:00 PM,Credit card,9.0,2019,January,Wednesday
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.86,2,119.72,5.99,125.71,2019-01-13,2:55:00 PM,Ewallet,6.7,2019,January,Sunday
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,543.6,27.18,570.78,2019-02-07,11:28:00 AM,Credit card,6.1,2019,February,Thursday
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,882.81,44.14,926.95,2019-02-17,7:41:00 PM,Cash,9.3,2019,February,Sunday
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,152.58,7.63,160.21,2019-02-12,7:01:00 PM,Ewallet,7.0,2019,February,Tuesday
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,693.44,34.67,728.11,2019-01-24,6:04:00 PM,Credit card,7.2,2019,January,Thursday
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,229.5,11.48,240.98,2019-02-06,7:20:00 PM,Ewallet,8.2,2019,February,Wednesday
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,146.79,7.34,154.13,2019-03-26,10:31:00 AM,Ewallet,8.4,2019,March,Tuesday
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,141.6,7.08,148.68,2019-03-11,1:28:00 PM,Ewallet,6.2,2019,March,Monday
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,116.69,5.83,122.52,2019-02-07,11:36:00 AM,Ewallet,7.4,2019,February,Thursday
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,73.96,3.7,77.66,2019-01-05,11:32:00 AM,Credit card,5.0,2019,January,Saturday
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,97.94,4.9,102.84,2019-03-07,11:44:00 AM,Ewallet,6.9,2019,March,Thursday
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,292.2,14.61,306.81,2019-02-25,5:16:00 PM,Credit card,4.9,2019,February,Monday
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,524.88,26.24,551.12,2019-02-01,6:43:00 PM,Ewallet,5.1,2019,February,Friday
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,92.04,4.6,96.64,2019-01-22,11:00:00 AM,Ewallet,9.1,2019,January,Tuesday
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,75.88,3.79,79.67,2019-01-03,10:30:00 AM,Credit card,7.1,2019,January,Thursday
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,80.72,4.04,84.76,2019-02-13,12:14:00 PM,Credit card,5.0,2019,February,Wednesday
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,112.62,5.63,118.25,2019-01-28,4:43:00 PM,Credit card,5.5,2019,January,Monday
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,71.2,3.56,74.76,2019-01-05,8:40:00 PM,Credit card,9.2,2019,January,Saturday
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,155.24,7.76,163.0,2019-03-19,1:40:00 PM,Ewallet,4.9,2019,March,Tuesday
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,294.2,14.71,308.91,2019-01-12,4:23:00 PM,Ewallet,8.9,2019,January,Saturday
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,548.55,27.43,575.98,2019-01-07,12:08:00 PM,Credit card,6.0,2019,January,Monday
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,257.7,12.89,270.59,2019-01-26,5:45:00 PM,Cash,4.2,2019,January,Saturday
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,396.36,19.82,416.18,2019-01-23,10:28:00 AM,Cash,7.3,2019,January,Wednesday
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,171.81,8.59,180.4,2019-02-09,8:31:00 PM,Ewallet,6.5,2019,February,Saturday
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,488.79,24.44,513.23,2019-02-22,10:49:00 AM,Cash,8.9,2019,February,Friday
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,524.16,26.21,550.37,2019-02-05,12:34:00 PM,Cash,9.7,2019,February,Tuesday
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,133.26,6.66,139.92,2019-03-07,10:23:00 AM,Credit card,8.6,2019,March,Thursday
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,135.24,6.76,142.0,2019-03-25,6:51:00 PM,Cash,6.9,2019,March,Monday
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,112.44,5.62,118.06,2019-01-20,1:45:00 PM,Credit card,7.7,2019,January,Sunday
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,144.08,7.2,151.28,2019-02-04,7:38:00 PM,Cash,9.5,2019,February,Monday
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,985.2,49.26,1034.46,2019-01-30,8:23:00 PM,Ewallet,4.5,2019,January,Wednesday
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,249.96,12.5,262.46,2019-01-02,3:24:00 PM,Ewallet,5.6,2019,January,Wednesday
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,217.26,10.86,228.12,2019-03-29,4:54:00 PM,Ewallet,8.2,2019,March,Friday
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,194.22,9.71,203.93,2019-03-14,12:32:00 PM,Cash,7.3,2019,March,Thursday
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,892.0,44.6,936.6,2019-02-11,3:42:00 PM,Credit card,4.4,2019,February,Monday
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,339.36,16.97,356.33,2019-01-30,1:58:00 PM,Ewallet,5.7,2019,January,Wednesday
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,447.06,22.35,469.41,2019-03-20,3:08:00 PM,Ewallet,5.0,2019,March,Wednesday
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,198.5,9.93,208.43,2019-03-20,1:02:00 PM,Cash,9.0,2019,March,Wednesday
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,812.1,40.61,852.71,2019-01-17,1:01:00 PM,Credit card,6.3,2019,January,Thursday
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,493.3,24.67,517.97,2019-02-03,4:40:00 PM,Credit card,9.4,2019,February,Sunday
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,591.66,29.58,621.24,2019-01-01,1:55:00 PM,Cash,7.7,2019,January,Tuesday
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,559.02,27.95,586.97,2019-01-10,10:33:00 AM,Credit card,5.5,2019,January,Thursday
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,517.86,25.89,543.75,2019-03-02,4:42:00 PM,Ewallet,4.1,2019,March,Saturday
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,410.2,20.51,430.71,2019-02-25,5:16:00 PM,Credit card,7.6,2019,February,Monday
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,266.7,13.34,280.04,2019-01-29,11:48:00 AM,Cash,8.6,2019,January,Tuesday
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,70.91,3.55,74.46,2019-03-10,7:35:00 PM,Ewallet,8.3,2019,March,Sunday
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,144.78,7.24,152.02,2019-01-13,7:55:00 PM,Credit card,8.1,2019,January,Sunday
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,429.55,21.48,451.03,2019-03-22,2:33:00 PM,Credit card,8.6,2019,March,Friday
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,569.17,28.46,597.63,2019-03-01,7:49:00 PM,Ewallet,6.3,2019,March,Friday
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,241.2,12.06,253.26,2019-02-20,6:43:00 PM,Cash,5.8,2019,February,Wednesday
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,127.08,6.35,133.43,2019-01-14,2:43:00 PM,Ewallet,6.2,2019,January,Monday
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,257.08,12.85,269.93,2019-03-26,1:54:00 PM,Cash,7.7,2019,March,Tuesday
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,139.02,6.95,145.97,2019-03-01,12:15:00 PM,Ewallet,8.1,2019,March,Friday
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,81.66,4.08,85.74,2019-01-07,12:37:00 PM,Cash,7.3,2019,January,Monday
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,310.72,15.54,326.26,2019-02-01,7:54:00 PM,Cash,8.4,2019,February,Friday
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,185.96,9.3,195.26,2019-02-13,3:06:00 PM,Credit card,8.0,2019,February,Wednesday
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,72.32,3.62,75.94,2019-01-14,6:03:00 PM,Credit card,9.5,2019,January,Monday
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,189.18,9.46,198.64,2019-01-19,3:58:00 PM,Ewallet,7.0,2019,January,Saturday
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,206.84,10.34,217.18,2019-03-09,1:53:00 PM,Credit card,9.8,2019,March,Saturday
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,157.02,7.85,164.87,2019-03-27,2:03:00 PM,Cash,9.2,2019,March,Wednesday
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,215.3,10.77,226.07,2019-02-04,4:38:00 PM,Ewallet,7.7,2019,February,Monday
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,596.1,29.81,625.91,2019-03-14,11:07:00 AM,Cash,5.3,2019,March,Thursday
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,73.1,3.66,76.76,2019-03-04,12:23:00 PM,Cash,4.4,2019,March,Monday
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,279.18,13.96,293.14,2019-03-03,10:54:00 AM,Credit card,4.3,2019,March,Sunday
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,169.68,8.48,178.16,2019-01-27,5:38:00 PM,Ewallet,9.4,2019,January,Sunday
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,45.58,2.28,47.86,2019-02-07,2:13:00 PM,Cash,9.8,2019,February,Thursday
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,225.6,11.28,236.88,2019-02-05,11:51:00 AM,Ewallet,4.8,2019,February,Tuesday
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,290.4,14.52,304.92,2019-03-15,1:05:00 PM,Cash,5.3,2019,March,Friday
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,44.46,2.22,46.68,2019-03-01,11:30:00 AM,Credit card,8.7,2019,March,Friday
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,156.6,7.83,164.43,2019-02-15,1:30:00 PM,Credit card,9.5,2019,February,Friday
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,419.94,21.0,440.94,2019-02-17,7:11:00 PM,Ewallet,5.3,2019,February,Sunday
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,184.25,9.21,193.46,2019-01-26,6:53:00 PM,Cash,9.2,2019,January,Saturday
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,140.64,7.03,147.67,2019-03-24,2:22:00 PM,Ewallet,9.6,2019,March,Sunday
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,83.08,4.15,87.23,2019-01-23,5:16:00 PM,Ewallet,6.4,2019,January,Wednesday
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,64.99,3.25,68.24,2019-01-26,10:06:00 AM,Credit card,4.5,2019,January,Saturday
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,775.6,38.78,814.38,2019-03-14,8:35:00 PM,Ewallet,6.9,2019,March,Thursday
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,327.06,16.35,343.41,2019-03-17,1:54:00 PM,Ewallet,7.8,2019,March,Sunday
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,363.23,18.16,381.39,2019-01-08,8:08:00 PM,Cash,4.5,2019,January,Tuesday
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,127.0,6.35,133.35,2019-02-08,3:26:00 PM,Cash,8.6,2019,February,Friday
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,375.55,18.78,394.33,2019-02-10,12:56:00 PM,Ewallet,5.2,2019,February,Sunday
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,199.16,9.96,209.12,2019-03-28,7:16:00 PM,Credit card,6.4,2019,March,Thursday
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,30.61,1.53,32.14,2019-01-23,12:20:00 PM,Ewallet,5.2,2019,January,Wednesday
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,115.78,5.79,121.57,2019-01-17,10:37:00 AM,Ewallet,8.9,2019,January,Thursday
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,28.96,1.45,30.41,2019-02-07,10:18:00 AM,Credit card,6.2,2019,February,Thursday
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,890.73,44.54,935.27,2019-03-09,11:23:00 AM,Cash,6.7,2019,March,Saturday
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,279.66,13.98,293.64,2019-01-24,11:45:00 AM,Cash,7.2,2019,January,Thursday
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,80.93,4.05,84.98,2019-01-19,4:08:00 PM,Credit card,9.0,2019,January,Saturday
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,674.5,33.73,708.23,2019-02-03,11:25:00 AM,Ewallet,4.2,2019,February,Sunday
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,348.48,17.42,365.9,2019-03-20,12:24:00 PM,Ewallet,4.2,2019,March,Wednesday
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,435.6,21.78,457.38,2019-01-13,7:51:00 PM,Cash,6.9,2019,January,Sunday
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,439.55,21.98,461.53,2019-03-14,6:10:00 PM,Ewallet,4.4,2019,March,Thursday
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,591.18,29.56,620.74,2019-01-23,11:22:00 AM,Credit card,4.0,2019,January,Wednesday
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,260.76,13.04,273.8,2019-02-07,5:55:00 PM,Ewallet,8.5,2019,February,Thursday
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,215.04,10.75,225.79,2019-03-28,3:30:00 PM,Credit card,9.2,2019,March,Thursday
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,91.61,4.58,96.19,2019-03-20,7:44:00 PM,Cash,9.8,2019,March,Wednesday
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,662.13,33.11,695.24,2019-01-17,3:27:00 PM,Credit card,4.9,2019,January,Thursday
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,832.5,41.63,874.13,2019-01-12,11:25:00 AM,Credit card,4.4,2019,January,Saturday
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,91.35,4.57,95.92,2019-02-16,3:42:00 PM,Cash,6.8,2019,February,Saturday
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,157.76,7.89,165.65,2019-01-26,4:04:00 PM,Cash,9.1,2019,January,Saturday
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,121.74,6.09,127.83,2019-03-09,12:37:00 PM,Ewallet,8.7,2019,March,Saturday
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,825.8,41.29,867.09,2019-03-14,2:41:00 PM,Cash,5.0,2019,March,Thursday
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,159.9,8.0,167.9,2019-01-25,2:19:00 PM,Ewallet,7.5,2019,January,Friday
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,12.09,0.6,12.69,2019-01-26,6:19:00 PM,Credit card,8.2,2019,January,Saturday
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,641.9,32.1,674.0,2019-01-19,2:08:00 PM,Credit card,6.7,2019,January,Saturday
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,234.93,11.75,246.68,2019-03-05,4:38:00 PM,Ewallet,5.4,2019,March,Tuesday
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,167.54,8.38,175.92,2019-01-15,10:54:00 AM,Credit card,7.0,2019,January,Tuesday
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,299.1,14.96,314.06,2019-03-18,11:29:00 AM,Ewallet,4.7,2019,March,Monday
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,239.73,11.99,251.72,2019-03-20,7:28:00 PM,Credit card,5.0,2019,March,Wednesday
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,664.7,33.24,697.94,2019-01-15,3:01:00 PM,Credit card,5.0,2019,January,Tuesday
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,202.65,10.13,212.78,2019-03-03,8:31:00 PM,Credit card,6.0,2019,March,Sunday
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,46.2,2.31,48.51,2019-03-19,12:16:00 PM,Cash,6.3,2019,March,Tuesday
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,88.15,4.41,92.56,2019-03-08,3:27:00 PM,Cash,8.5,2019,March,Friday
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,157.26,7.86,165.12,2019-02-27,5:36:00 PM,Ewallet,7.5,2019,February,Wednesday
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,296.37,14.82,311.19,2019-02-23,8:00:00 PM,Ewallet,6.4,2019,February,Saturday
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,708.4,35.42,743.82,2019-03-19,3:29:00 PM,Ewallet,4.7,2019,March,Tuesday
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,111.34,5.57,116.91,2019-03-27,3:08:00 PM,Ewallet,6.0,2019,March,Wednesday
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,580.16,29.01,609.17,2019-03-30,7:26:00 PM,Credit card,4.0,2019,March,Saturday
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,60.25,3.01,63.26,2019-02-16,3:53:00 PM,Ewallet,5.5,2019,February,Saturday
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,174.24,8.71,182.95,2019-01-18,6:43:00 PM,Ewallet,8.7,2019,January,Friday
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,421.26,21.06,442.32,2019-03-30,2:58:00 PM,Cash,7.4,2019,March,Saturday
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,33.63,1.68,35.31,2019-03-20,7:55:00 PM,Cash,5.6,2019,March,Wednesday
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,30.98,1.55,32.53,2019-01-16,3:10:00 PM,Cash,6.3,2019,January,Wednesday
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,247.4,12.37,259.77,2019-02-24,4:44:00 PM,Cash,7.1,2019,February,Sunday
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,378.3,18.92,397.22,2019-01-15,6:22:00 PM,Ewallet,7.8,2019,January,Tuesday
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,334.86,16.74,351.6,2019-01-22,11:52:00 AM,Cash,9.9,2019,January,Tuesday
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,727.8,36.39,764.19,2019-02-03,5:24:00 PM,Cash,7.3,2019,February,Sunday
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,335.88,16.79,352.67,2019-03-06,3:31:00 PM,Ewallet,5.1,2019,March,Wednesday
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,240.72,12.04,252.76,2019-02-16,6:04:00 PM,Credit card,9.4,2019,February,Saturday
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,47.07,2.35,49.42,2019-03-14,2:13:00 PM,Credit card,5.8,2019,March,Thursday
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,99.69,4.98,104.67,2019-02-27,10:23:00 AM,Credit card,8.0,2019,February,Wednesday
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,264.45,13.22,277.67,2019-01-18,10:11:00 AM,Ewallet,7.9,2019,January,Friday
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,139.65,6.98,146.63,2019-01-29,3:48:00 PM,Cash,5.9,2019,January,Tuesday
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,55.45,2.77,58.22,2019-02-26,5:46:00 PM,Credit card,4.9,2019,February,Tuesday
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,128.91,6.45,135.36,2019-02-03,11:46:00 AM,Cash,9.3,2019,February,Sunday
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,119.98,6.0,125.98,2019-01-16,12:07:00 PM,Credit card,7.9,2019,January,Wednesday
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,352.5,17.63,370.13,2019-03-24,6:14:00 PM,Credit card,5.9,2019,March,Sunday
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,871.0,43.55,914.55,2019-02-12,2:45:00 PM,Credit card,9.9,2019,February,Tuesday
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,197.6,9.88,207.48,2019-02-21,11:39:00 AM,Cash,7.7,2019,February,Thursday
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,194.52,9.73,204.25,2019-02-04,3:44:00 PM,Ewallet,7.6,2019,February,Monday
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,173.22,8.66,181.88,2019-02-20,1:06:00 PM,Ewallet,7.7,2019,February,Wednesday
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,71.88,3.59,75.47,2019-02-23,8:43:00 PM,Ewallet,6.4,2019,February,Saturday
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,286.26,14.31,300.57,2019-02-16,2:19:00 PM,Ewallet,4.4,2019,February,Saturday
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,81.24,4.06,85.3,2019-01-17,10:01:00 AM,Credit card,4.1,2019,January,Thursday
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,560.4,28.02,588.42,2019-01-14,7:30:00 PM,Ewallet,4.4,2019,January,Monday
